sa1,fp_alp,fp_lib,fp_nat,fp_lnp,fp_grn,fp_onp,fp_oth,tcp_alp,tcp_lib,tcp_nat,tcp_lnp,tcp_grn,tcp_onp,tcp_oth,tpp_alp,tpp_lnp
3104812,0.292,0.3212,0.0,0.3212,0.3003,0.0382,0.0483,0.0,0.4297,0.0,0.4297,0.5703,0.0,0.0,0.5859,0.4141
3104814,0.2931,0.3212,0.0,0.3212,0.2989,0.0383,0.0485,0.0,0.4329,0.0,0.4329,0.5671,0.0,0.0,0.5843,0.4157
3104903,0.2936,0.3252,0.0,0.3252,0.2959,0.0371,0.0482,0.0,0.4373,0.0,0.4373,0.5627,0.0,0.0,0.5824,0.4176
3104904,0.2932,0.3263,0.0,0.3263,0.2987,0.0359,0.0459,0.0,0.4309,0.0,0.4309,0.5691,0.0,0.0,0.5833,0.4167
3104905,0.298,0.337,0.0,0.337,0.2863,0.0343,0.0444,0.0,0.449,0.0,0.449,0.551,0.0,0.0,0.576,0.424
3104906,0.2912,0.322,0.0,0.322,0.3021,0.0365,0.0481,0.0,0.4323,0.0,0.4323,0.5677,0.0,0.0,0.5855,0.4145
3104907,0.29,0.3146,0.0,0.3146,0.3077,0.0381,0.0497,0.0,0.4236,0.0,0.4236,0.5764,0.0,0.0,0.5897,0.4103
3104908,0.2884,0.32,0.0,0.32,0.3071,0.0359,0.0486,0.0,0.4281,0.0,0.4281,0.5719,0.0,0.0,0.5858,0.4142
3104909,0.2883,0.3168,0.0,0.3168,0.3106,0.0362,0.0482,0.0,0.4239,0.0,0.4239,0.5761,0.0,0.0,0.5882,0.4118
3104910,0.2915,0.3222,0.0,0.3222,0.303,0.0358,0.0475,0.0,0.4318,0.0,0.4318,0.5682,0.0,0.0,0.5855,0.4145
3104911,0.2891,0.322,0.0,0.322,0.3044,0.0362,0.0482,0.0,0.4312,0.0,0.4312,0.5688,0.0,0.0,0.5851,0.4149
3104912,0.2907,0.319,0.0,0.319,0.3002,0.0389,0.0512,0.0,0.432,0.0,0.432,0.568,0.0,0.0,0.5863,0.4137
3104915,0.2917,0.3285,0.0,0.3285,0.2971,0.0358,0.0469,0.0,0.4401,0.0,0.4401,0.5599,0.0,0.0,0.5809,0.4191
3104916,0.2932,0.3222,0.0,0.3222,0.2979,0.0376,0.049,0.0,0.4341,0.0,0.4341,0.5659,0.0,0.0,0.5855,0.4145
3104917,0.2962,0.3298,0.0,0.3298,0.2904,0.0367,0.0469,0.0,0.4425,0.0,0.4425,0.5575,0.0,0.0,0.5808,0.4192
3104918,0.2897,0.3248,0.0,0.3248,0.2993,0.0373,0.0488,0.0,0.4353,0.0,0.4353,0.5647,0.0,0.0,0.583,0.417
3104919,0.2923,0.3249,0.0,0.3249,0.2972,0.0374,0.0483,0.0,0.4362,0.0,0.4362,0.5638,0.0,0.0,0.5836,0.4164
3104920,0.2966,0.3252,0.0,0.3252,0.2904,0.0384,0.0493,0.0,0.4405,0.0,0.4405,0.5595,0.0,0.0,0.5836,0.4164
3104921,0.3024,0.3263,0.0,0.3263,0.2824,0.0393,0.0496,0.0,0.4466,0.0,0.4466,0.5534,0.0,0.0,0.5835,0.4165
3105001,0.2899,0.3222,0.0,0.3222,0.3047,0.036,0.0472,0.0,0.4284,0.0,0.4284,0.5716,0.0,0.0,0.5873,0.4127
3105002,0.2926,0.3241,0.0,0.3241,0.2968,0.0377,0.0487,0.0,0.4346,0.0,0.4346,0.5654,0.0,0.0,0.5838,0.4162
3105003,0.293,0.3282,0.0,0.3282,0.2981,0.035,0.0457,0.0,0.4357,0.0,0.4357,0.5643,0.0,0.0,0.5828,0.4172
3105004,0.2923,0.3259,0.0,0.3259,0.2995,0.0355,0.0467,0.0,0.4323,0.0,0.4323,0.5677,0.0,0.0,0.5834,0.4166
3105005,0.2949,0.3275,0.0,0.3275,0.2947,0.0356,0.0473,0.0,0.4365,0.0,0.4365,0.5635,0.0,0.0,0.5823,0.4177
3105006,0.2945,0.3264,0.0,0.3264,0.2959,0.0355,0.0476,0.0,0.4348,0.0,0.4348,0.5652,0.0,0.0,0.5832,0.4168
3105007,0.294,0.3254,0.0,0.3254,0.2952,0.0371,0.0483,0.0,0.4345,0.0,0.4345,0.5655,0.0,0.0,0.5822,0.4178
3105008,0.2938,0.322,0.0,0.322,0.2976,0.0374,0.0493,0.0,0.4309,0.0,0.4309,0.5691,0.0,0.0,0.5854,0.4146
3105009,0.2942,0.3259,0.0,0.3259,0.2949,0.0367,0.0483,0.0,0.4353,0.0,0.4353,0.5647,0.0,0.0,0.5827,0.4173
3105010,0.2947,0.3248,0.0,0.3248,0.2923,0.0386,0.0496,0.0,0.4381,0.0,0.4381,0.5619,0.0,0.0,0.5827,0.4173
3105011,0.2935,0.3196,0.0,0.3196,0.2985,0.0376,0.0508,0.0,0.4281,0.0,0.4281,0.5719,0.0,0.0,0.5865,0.4135
3105012,0.2928,0.3186,0.0,0.3186,0.299,0.0383,0.0513,0.0,0.4283,0.0,0.4283,0.5717,0.0,0.0,0.5871,0.4129
3105013,0.2954,0.326,0.0,0.326,0.292,0.0379,0.0487,0.0,0.4367,0.0,0.4367,0.5633,0.0,0.0,0.5809,0.4191
3105014,0.2945,0.321,0.0,0.321,0.2961,0.0384,0.05,0.0,0.43,0.0,0.43,0.57,0.0,0.0,0.5842,0.4158
3105015,0.2902,0.3306,0.0,0.3306,0.2863,0.0414,0.0515,0.0,0.4445,0.0,0.4445,0.5555,0.0,0.0,0.5674,0.4326
3105301,0.2945,0.3067,0.0,0.3067,0.3172,0.0349,0.0467,0.0,0.4127,0.0,0.4127,0.5873,0.0,0.0,0.6063,0.3937
3105302,0.295,0.3014,0.0,0.3014,0.3217,0.035,0.0469,0.0,0.4044,0.0,0.4044,0.5956,0.0,0.0,0.6115,0.3885
3105303,0.2847,0.3253,0.0,0.3253,0.3083,0.0353,0.0465,0.0,0.4283,0.0,0.4283,0.5717,0.0,0.0,0.5845,0.4155
3105305,0.288,0.3243,0.0,0.3243,0.3083,0.0341,0.0453,0.0,0.426,0.0,0.426,0.574,0.0,0.0,0.5875,0.4125
3105306,0.2945,0.3011,0.0,0.3011,0.3254,0.0334,0.0455,0.0,0.3983,0.0,0.3983,0.6017,0.0,0.0,0.6134,0.3866
3105307,0.2926,0.2983,0.0,0.2983,0.3223,0.0369,0.0499,0.0,0.4026,0.0,0.4026,0.5974,0.0,0.0,0.6118,0.3882
3105308,0.2926,0.3013,0.0,0.3013,0.3246,0.035,0.0466,0.0,0.3995,0.0,0.3995,0.6005,0.0,0.0,0.6111,0.3889
3105309,0.289,0.3058,0.0,0.3058,0.3241,0.035,0.046,0.0,0.4031,0.0,0.4031,0.5969,0.0,0.0,0.6062,0.3938
3105310,0.2935,0.3114,0.0,0.3114,0.3161,0.0337,0.0454,0.0,0.413,0.0,0.413,0.587,0.0,0.0,0.6023,0.3977
3105311,0.2923,0.3087,0.0,0.3087,0.3167,0.0358,0.0465,0.0,0.413,0.0,0.413,0.587,0.0,0.0,0.6031,0.3969
3105312,0.2955,0.2932,0.0,0.2932,0.3273,0.0355,0.0484,0.0,0.3963,0.0,0.3963,0.6037,0.0,0.0,0.6195,0.3805
3105313,0.294,0.296,0.0,0.296,0.3296,0.0345,0.0459,0.0,0.3912,0.0,0.3912,0.6088,0.0,0.0,0.6174,0.3826
3105314,0.2941,0.3055,0.0,0.3055,0.3225,0.0328,0.0452,0.0,0.402,0.0,0.402,0.598,0.0,0.0,0.6088,0.3912
3105315,0.2939,0.304,0.0,0.304,0.3222,0.0343,0.0456,0.0,0.4018,0.0,0.4018,0.5982,0.0,0.0,0.6091,0.3909
3105316,0.2942,0.3193,0.0,0.3193,0.3084,0.0334,0.0447,0.0,0.4247,0.0,0.4247,0.5753,0.0,0.0,0.5946,0.4054
3105317,0.2907,0.3145,0.0,0.3145,0.3129,0.0347,0.0473,0.0,0.4192,0.0,0.4192,0.5808,0.0,0.0,0.5971,0.4029
3105318,0.2881,0.3119,0.0,0.3119,0.3218,0.0336,0.0447,0.0,0.4089,0.0,0.4089,0.5911,0.0,0.0,0.6003,0.3997
3105319,0.2849,0.3138,0.0,0.3138,0.3183,0.0354,0.0476,0.0,0.4156,0.0,0.4156,0.5844,0.0,0.0,0.5955,0.4045
3105320,0.2839,0.3196,0.0,0.3196,0.3213,0.0317,0.0434,0.0,0.4154,0.0,0.4154,0.5846,0.0,0.0,0.5929,0.4071
3105321,0.279,0.3274,0.0,0.3274,0.3173,0.0323,0.0439,0.0,0.4231,0.0,0.4231,0.5769,0.0,0.0,0.5827,0.4173
3105322,0.2861,0.3246,0.0,0.3246,0.3093,0.0345,0.0454,0.0,0.4251,0.0,0.4251,0.5749,0.0,0.0,0.5865,0.4135
3105323,0.2887,0.3196,0.0,0.3196,0.3108,0.0343,0.0466,0.0,0.4221,0.0,0.4221,0.5779,0.0,0.0,0.5921,0.4079
3105324,0.2897,0.3255,0.0,0.3255,0.3082,0.0325,0.0442,0.0,0.4258,0.0,0.4258,0.5742,0.0,0.0,0.5883,0.4117
3105325,0.2868,0.3272,0.0,0.3272,0.3088,0.0329,0.0444,0.0,0.4272,0.0,0.4272,0.5728,0.0,0.0,0.5852,0.4148
3105326,0.2838,0.3242,0.0,0.3242,0.3117,0.0343,0.046,0.0,0.4234,0.0,0.4234,0.5766,0.0,0.0,0.5866,0.4134
3105327,0.2797,0.3259,0.0,0.3259,0.3166,0.0336,0.0442,0.0,0.4222,0.0,0.4222,0.5778,0.0,0.0,0.5838,0.4162
3105328,0.288,0.3346,0.0,0.3346,0.3041,0.0315,0.0418,0.0,0.4345,0.0,0.4345,0.5655,0.0,0.0,0.5787,0.4213
3105329,0.2928,0.3323,0.0,0.3323,0.2984,0.0328,0.0437,0.0,0.4381,0.0,0.4381,0.5619,0.0,0.0,0.5811,0.4189
3105330,0.291,0.3323,0.0,0.3323,0.2997,0.0329,0.0442,0.0,0.4389,0.0,0.4389,0.5611,0.0,0.0,0.5801,0.4199
3105331,0.2939,0.34,0.0,0.34,0.2933,0.0316,0.0413,0.0,0.4477,0.0,0.4477,0.5523,0.0,0.0,0.5739,0.4261
3105332,0.2814,0.3245,0.0,0.3245,0.3158,0.0342,0.0442,0.0,0.4236,0.0,0.4236,0.5764,0.0,0.0,0.5847,0.4153
3105333,0.2791,0.3263,0.0,0.3263,0.3211,0.0324,0.041,0.0,0.4191,0.0,0.4191,0.5809,0.0,0.0,0.5843,0.4157
3105334,0.2855,0.3296,0.0,0.3296,0.3089,0.0328,0.0431,0.0,0.4312,0.0,0.4312,0.5688,0.0,0.0,0.5816,0.4184
3105335,0.2869,0.3306,0.0,0.3306,0.3035,0.034,0.0449,0.0,0.4351,0.0,0.4351,0.5649,0.0,0.0,0.5797,0.4203
3105336,0.2816,0.3257,0.0,0.3257,0.315,0.0333,0.0444,0.0,0.4233,0.0,0.4233,0.5767,0.0,0.0,0.5843,0.4157
3105337,0.2905,0.3065,0.0,0.3065,0.318,0.0367,0.0483,0.0,0.4095,0.0,0.4095,0.5905,0.0,0.0,0.6036,0.3964
3105339,0.3044,0.3524,0.0,0.3524,0.2747,0.0292,0.0393,0.0,0.4673,0.0,0.4673,0.5327,0.0,0.0,0.5663,0.4337
3105401,0.2807,0.29,0.0,0.29,0.336,0.0399,0.0534,0.0,0.4016,0.0,0.4016,0.5984,0.0,0.0,0.6187,0.3813
3105408,0.2868,0.2748,0.0,0.2748,0.356,0.0355,0.0469,0.0,0.3758,0.0,0.3758,0.6242,0.0,0.0,0.6415,0.3585
3105409,0.2898,0.2776,0.0,0.2776,0.3573,0.0323,0.043,0.0,0.3765,0.0,0.3765,0.6235,0.0,0.0,0.6432,0.3568
3105410,0.2888,0.2733,0.0,0.2733,0.3623,0.0327,0.0429,0.0,0.3711,0.0,0.3711,0.6289,0.0,0.0,0.6472,0.3528
3105501,0.2803,0.2807,0.0,0.2807,0.3544,0.036,0.0486,0.0,0.3821,0.0,0.3821,0.6179,0.0,0.0,0.628,0.372
3105502,0.283,0.3015,0.0,0.3015,0.3285,0.0374,0.0496,0.0,0.409,0.0,0.409,0.591,0.0,0.0,0.6057,0.3943
3105503,0.2839,0.2971,0.0,0.2971,0.3387,0.0345,0.0458,0.0,0.3986,0.0,0.3986,0.6014,0.0,0.0,0.6136,0.3864
3105504,0.2831,0.3001,0.0,0.3001,0.3283,0.038,0.0505,0.0,0.4082,0.0,0.4082,0.5918,0.0,0.0,0.6068,0.3932
3105505,0.2821,0.2921,0.0,0.2921,0.3375,0.0377,0.0506,0.0,0.3985,0.0,0.3985,0.6015,0.0,0.0,0.6151,0.3849
3105506,0.2853,0.2973,0.0,0.2973,0.3342,0.0353,0.048,0.0,0.401,0.0,0.401,0.599,0.0,0.0,0.6128,0.3872
3105507,0.2839,0.302,0.0,0.302,0.331,0.0354,0.0476,0.0,0.408,0.0,0.408,0.592,0.0,0.0,0.6085,0.3915
3105508,0.2835,0.2961,0.0,0.2961,0.3413,0.0335,0.0455,0.0,0.3963,0.0,0.3963,0.6037,0.0,0.0,0.6156,0.3844
3105509,0.2848,0.3015,0.0,0.3015,0.3357,0.0332,0.0448,0.0,0.4037,0.0,0.4037,0.5963,0.0,0.0,0.6112,0.3888
3105510,0.2829,0.2998,0.0,0.2998,0.3326,0.036,0.0487,0.0,0.404,0.0,0.404,0.596,0.0,0.0,0.6085,0.3915
3105511,0.2854,0.3026,0.0,0.3026,0.3272,0.0362,0.0485,0.0,0.4082,0.0,0.4082,0.5918,0.0,0.0,0.6066,0.3934
3105512,0.2851,0.3024,0.0,0.3024,0.3301,0.0354,0.047,0.0,0.4049,0.0,0.4049,0.5951,0.0,0.0,0.6068,0.3932
3105513,0.2839,0.3132,0.0,0.3132,0.3162,0.0373,0.0494,0.0,0.4205,0.0,0.4205,0.5795,0.0,0.0,0.5938,0.4062
3105514,0.2843,0.3068,0.0,0.3068,0.332,0.0331,0.0437,0.0,0.4059,0.0,0.4059,0.5941,0.0,0.0,0.605,0.395
3105515,0.2814,0.3167,0.0,0.3167,0.3244,0.033,0.0445,0.0,0.4147,0.0,0.4147,0.5853,0.0,0.0,0.5931,0.4069
3105516,0.2842,0.3097,0.0,0.3097,0.3237,0.0357,0.0467,0.0,0.4145,0.0,0.4145,0.5855,0.0,0.0,0.5984,0.4016
3105517,0.2841,0.3047,0.0,0.3047,0.3296,0.0351,0.0466,0.0,0.4093,0.0,0.4093,0.5907,0.0,0.0,0.605,0.395
3105518,0.2899,0.2977,0.0,0.2977,0.3291,0.0356,0.0477,0.0,0.4,0.0,0.4,0.6,0.0,0.0,0.6133,0.3867
3105519,0.2927,0.3162,0.0,0.3162,0.3083,0.0357,0.0471,0.0,0.4247,0.0,0.4247,0.5753,0.0,0.0,0.5952,0.4048
3105520,0.2952,0.3024,0.0,0.3024,0.321,0.0346,0.0468,0.0,0.408,0.0,0.408,0.592,0.0,0.0,0.6109,0.3891
3105521,0.2885,0.3089,0.0,0.3089,0.3196,0.0355,0.0475,0.0,0.4158,0.0,0.4158,0.5842,0.0,0.0,0.602,0.398
3105522,0.2844,0.3043,0.0,0.3043,0.3264,0.0367,0.0482,0.0,0.4103,0.0,0.4103,0.5897,0.0,0.0,0.6036,0.3964
3105523,0.283,0.3153,0.0,0.3153,0.3216,0.0346,0.0456,0.0,0.4171,0.0,0.4171,0.5829,0.0,0.0,0.5939,0.4061
3105601,0.2928,0.3121,0.0,0.3121,0.3058,0.0371,0.0521,0.0,0.421,0.0,0.421,0.579,0.0,0.0,0.5951,0.4049
3105602,0.2967,0.3274,0.0,0.3274,0.2905,0.037,0.0484,0.0,0.4389,0.0,0.4389,0.5611,0.0,0.0,0.5817,0.4183
3105603,0.2856,0.3228,0.0,0.3228,0.3039,0.0371,0.0507,0.0,0.4301,0.0,0.4301,0.5699,0.0,0.0,0.5827,0.4173
3105604,0.2873,0.3214,0.0,0.3214,0.3016,0.0379,0.0518,0.0,0.4308,0.0,0.4308,0.5692,0.0,0.0,0.5846,0.4154
3105605,0.2827,0.3198,0.0,0.3198,0.3165,0.0356,0.0454,0.0,0.4213,0.0,0.4213,0.5787,0.0,0.0,0.5869,0.4131
3105606,0.2853,0.3271,0.0,0.3271,0.3168,0.0317,0.0392,0.0,0.4239,0.0,0.4239,0.5761,0.0,0.0,0.5839,0.4161
3105607,0.2911,0.3235,0.0,0.3235,0.3029,0.035,0.0475,0.0,0.4306,0.0,0.4306,0.5694,0.0,0.0,0.586,0.414
3105608,0.2971,0.3074,0.0,0.3074,0.3017,0.0398,0.0541,0.0,0.4189,0.0,0.4189,0.5811,0.0,0.0,0.5976,0.4024
3105609,0.2891,0.3166,0.0,0.3166,0.3098,0.036,0.0484,0.0,0.423,0.0,0.423,0.577,0.0,0.0,0.591,0.409
3105610,0.287,0.321,0.0,0.321,0.3147,0.0334,0.0437,0.0,0.4224,0.0,0.4224,0.5776,0.0,0.0,0.5883,0.4117
3105611,0.2898,0.3245,0.0,0.3245,0.305,0.0346,0.0462,0.0,0.4324,0.0,0.4324,0.5676,0.0,0.0,0.5849,0.4151
3105612,0.2871,0.3301,0.0,0.3301,0.3071,0.0328,0.0429,0.0,0.4328,0.0,0.4328,0.5672,0.0,0.0,0.581,0.419
3105613,0.2838,0.3266,0.0,0.3266,0.3149,0.0329,0.0418,0.0,0.426,0.0,0.426,0.574,0.0,0.0,0.5835,0.4165
3105614,0.2841,0.3235,0.0,0.3235,0.3162,0.034,0.0422,0.0,0.4228,0.0,0.4228,0.5772,0.0,0.0,0.5855,0.4145
3105615,0.2854,0.3284,0.0,0.3284,0.3121,0.0328,0.0414,0.0,0.4287,0.0,0.4287,0.5713,0.0,0.0,0.5821,0.4179
3105616,0.2833,0.3197,0.0,0.3197,0.3198,0.0336,0.0436,0.0,0.4195,0.0,0.4195,0.5805,0.0,0.0,0.5895,0.4105
3105617,0.3022,0.3055,0.0,0.3055,0.298,0.0392,0.055,0.0,0.4179,0.0,0.4179,0.5821,0.0,0.0,0.6017,0.3983
3105618,0.3043,0.3179,0.0,0.3179,0.2901,0.0367,0.0509,0.0,0.429,0.0,0.429,0.571,0.0,0.0,0.5931,0.4069
3105619,0.2973,0.3073,0.0,0.3073,0.3019,0.0395,0.054,0.0,0.419,0.0,0.419,0.581,0.0,0.0,0.5983,0.4017
3105620,0.2956,0.3182,0.0,0.3182,0.2959,0.0381,0.0521,0.0,0.4303,0.0,0.4303,0.5697,0.0,0.0,0.5895,0.4105
3105621,0.2986,0.3033,0.0,0.3033,0.3036,0.0393,0.0552,0.0,0.4142,0.0,0.4142,0.5858,0.0,0.0,0.6019,0.3981
3105703,0.2888,0.3217,0.0,0.3217,0.3055,0.0359,0.0481,0.0,0.4308,0.0,0.4308,0.5692,0.0,0.0,0.5866,0.4134
3105704,0.2841,0.3176,0.0,0.3176,0.3119,0.0376,0.0488,0.0,0.4225,0.0,0.4225,0.5775,0.0,0.0,0.5876,0.4124
3105705,0.2835,0.3138,0.0,0.3138,0.3113,0.0392,0.0522,0.0,0.423,0.0,0.423,0.577,0.0,0.0,0.5902,0.4098
3105706,0.2856,0.3193,0.0,0.3193,0.3083,0.0366,0.0502,0.0,0.4243,0.0,0.4243,0.5757,0.0,0.0,0.5864,0.4136
3105707,0.2881,0.3202,0.0,0.3202,0.3072,0.0362,0.0482,0.0,0.4251,0.0,0.4251,0.5749,0.0,0.0,0.5867,0.4133
3105801,0.2801,0.306,0.0,0.306,0.3224,0.0402,0.0514,0.0,0.4207,0.0,0.4207,0.5793,0.0,0.0,0.5999,0.4001
3105803,0.2818,0.2983,0.0,0.2983,0.3354,0.0355,0.049,0.0,0.4051,0.0,0.4051,0.5949,0.0,0.0,0.6119,0.3881
3105804,0.2794,0.2892,0.0,0.2892,0.343,0.0382,0.0503,0.0,0.3961,0.0,0.3961,0.6039,0.0,0.0,0.6192,0.3808
3105805,0.2833,0.2933,0.0,0.2933,0.3364,0.0374,0.0496,0.0,0.4003,0.0,0.4003,0.5997,0.0,0.0,0.6165,0.3835
3105807,0.285,0.3089,0.0,0.3089,0.3243,0.0352,0.0466,0.0,0.4174,0.0,0.4174,0.5826,0.0,0.0,0.6029,0.3971
3105808,0.2813,0.2943,0.0,0.2943,0.341,0.0359,0.0475,0.0,0.3974,0.0,0.3974,0.6026,0.0,0.0,0.6164,0.3836
3105809,0.2798,0.2943,0.0,0.2943,0.3438,0.0351,0.047,0.0,0.3989,0.0,0.3989,0.6011,0.0,0.0,0.6182,0.3818
3105810,0.2792,0.2814,0.0,0.2814,0.355,0.0359,0.0486,0.0,0.3838,0.0,0.3838,0.6162,0.0,0.0,0.6305,0.3695
3105811,0.2781,0.2822,0.0,0.2822,0.3534,0.0377,0.0487,0.0,0.3862,0.0,0.3862,0.6138,0.0,0.0,0.6287,0.3713
3105812,0.2766,0.2784,0.0,0.2784,0.3578,0.0373,0.0499,0.0,0.3806,0.0,0.3806,0.6194,0.0,0.0,0.6314,0.3686
3105814,0.2818,0.2918,0.0,0.2918,0.3394,0.0371,0.05,0.0,0.3971,0.0,0.3971,0.6029,0.0,0.0,0.6172,0.3828
3105815,0.2792,0.2862,0.0,0.2862,0.3471,0.0378,0.0498,0.0,0.391,0.0,0.391,0.609,0.0,0.0,0.6225,0.3775
3105816,0.2782,0.2792,0.0,0.2792,0.3573,0.036,0.0492,0.0,0.3802,0.0,0.3802,0.6198,0.0,0.0,0.6318,0.3682
3106301,0.2911,0.3271,0.0,0.3271,0.2926,0.0395,0.0496,0.0,0.4406,0.0,0.4406,0.5594,0.0,0.0,0.5788,0.4212
3106302,0.2878,0.3133,0.0,0.3133,0.2957,0.0485,0.0547,0.0,0.4319,0.0,0.4319,0.5681,0.0,0.0,0.5828,0.4172
3106303,0.2926,0.3308,0.0,0.3308,0.2829,0.0441,0.0496,0.0,0.4467,0.0,0.4467,0.5533,0.0,0.0,0.5685,0.4315
3106304,0.2928,0.3257,0.0,0.3257,0.2823,0.0466,0.0525,0.0,0.4441,0.0,0.4441,0.5559,0.0,0.0,0.5699,0.4301
3106309,0.2589,0.2577,0.0,0.2577,0.3528,0.0549,0.0757,0.0,0.3803,0.0,0.3803,0.6197,0.0,0.0,0.6236,0.3764
3106335,0.293,0.3287,0.0,0.3287,0.2816,0.0451,0.0516,0.0,0.4476,0.0,0.4476,0.5524,0.0,0.0,0.5692,0.4308
3106337,0.2959,0.3358,0.0,0.3358,0.2719,0.0454,0.0511,0.0,0.4548,0.0,0.4548,0.5452,0.0,0.0,0.5599,0.4401
3110701,0.2755,0.2943,0.0,0.2943,0.3504,0.0351,0.0448,0.0,0.3992,0.0,0.3992,0.6008,0.0,0.0,0.619,0.381
3110702,0.279,0.2804,0.0,0.2804,0.3605,0.0341,0.046,0.0,0.3816,0.0,0.3816,0.6184,0.0,0.0,0.6345,0.3655
3110703,0.2732,0.2733,0.0,0.2733,0.3739,0.0346,0.045,0.0,0.3716,0.0,0.3716,0.6284,0.0,0.0,0.6413,0.3587
3110704,0.2723,0.2646,0.0,0.2646,0.3895,0.0307,0.0429,0.0,0.3561,0.0,0.3561,0.6439,0.0,0.0,0.6554,0.3446
3110705,0.2719,0.2629,0.0,0.2629,0.3911,0.0311,0.0428,0.0,0.3543,0.0,0.3543,0.6457,0.0,0.0,0.6568,0.3432
3110706,0.2716,0.2675,0.0,0.2675,0.38,0.0348,0.0461,0.0,0.3647,0.0,0.3647,0.6353,0.0,0.0,0.6484,0.3516
3110707,0.275,0.2857,0.0,0.2857,0.3593,0.0344,0.0457,0.0,0.3878,0.0,0.3878,0.6122,0.0,0.0,0.6286,0.3714
3110708,0.2754,0.2872,0.0,0.2872,0.3533,0.0363,0.0477,0.0,0.3928,0.0,0.3928,0.6072,0.0,0.0,0.6251,0.3749
3110709,0.2721,0.2641,0.0,0.2641,0.3868,0.0325,0.0446,0.0,0.357,0.0,0.357,0.643,0.0,0.0,0.6535,0.3465
3110710,0.2815,0.2725,0.0,0.2725,0.3722,0.0318,0.042,0.0,0.3672,0.0,0.3672,0.6328,0.0,0.0,0.648,0.352
3110711,0.2768,0.277,0.0,0.277,0.3631,0.0357,0.0473,0.0,0.3782,0.0,0.3782,0.6218,0.0,0.0,0.6365,0.3635
3110712,0.2829,0.2781,0.0,0.2781,0.3658,0.032,0.0412,0.0,0.3751,0.0,0.3751,0.6249,0.0,0.0,0.6422,0.3578
3110713,0.2843,0.2792,0.0,0.2792,0.3619,0.0321,0.0424,0.0,0.3776,0.0,0.3776,0.6224,0.0,0.0,0.6403,0.3597
3110714,0.2738,0.2771,0.0,0.2771,0.3771,0.0303,0.0417,0.0,0.3713,0.0,0.3713,0.6287,0.0,0.0,0.6427,0.3573
3110715,0.2735,0.2693,0.0,0.2693,0.384,0.031,0.0423,0.0,0.3617,0.0,0.3617,0.6383,0.0,0.0,0.6498,0.3502
3110801,0.2826,0.3144,0.0,0.3144,0.3163,0.0377,0.049,0.0,0.4267,0.0,0.4267,0.5733,0.0,0.0,0.5914,0.4086
3110802,0.285,0.3167,0.0,0.3167,0.3081,0.0393,0.0509,0.0,0.4334,0.0,0.4334,0.5666,0.0,0.0,0.5878,0.4122
3110803,0.2822,0.3111,0.0,0.3111,0.3206,0.0369,0.0492,0.0,0.4213,0.0,0.4213,0.5787,0.0,0.0,0.5958,0.4042
3110804,0.2875,0.3219,0.0,0.3219,0.3059,0.0367,0.048,0.0,0.4367,0.0,0.4367,0.5633,0.0,0.0,0.5852,0.4148
3110805,0.2694,0.2919,0.0,0.2919,0.3502,0.0378,0.0507,0.0,0.3958,0.0,0.3958,0.6042,0.0,0.0,0.6115,0.3885
3110806,0.2862,0.3207,0.0,0.3207,0.3116,0.0356,0.0459,0.0,0.4328,0.0,0.4328,0.5672,0.0,0.0,0.5884,0.4116
3110807,0.2907,0.3278,0.0,0.3278,0.2979,0.0365,0.0472,0.0,0.4445,0.0,0.4445,0.5555,0.0,0.0,0.5802,0.4198
3110808,0.2733,0.3031,0.0,0.3031,0.3367,0.0376,0.0492,0.0,0.4074,0.0,0.4074,0.5926,0.0,0.0,0.6015,0.3985
3110809,0.281,0.3136,0.0,0.3136,0.3204,0.0369,0.0481,0.0,0.4222,0.0,0.4222,0.5778,0.0,0.0,0.5929,0.4071
3110810,0.2809,0.3117,0.0,0.3117,0.3212,0.0374,0.0488,0.0,0.421,0.0,0.421,0.579,0.0,0.0,0.5944,0.4056
3110811,0.2811,0.314,0.0,0.314,0.3176,0.038,0.0492,0.0,0.426,0.0,0.426,0.574,0.0,0.0,0.5906,0.4094
3110812,0.2725,0.2969,0.0,0.2969,0.3385,0.0398,0.0522,0.0,0.4051,0.0,0.4051,0.5949,0.0,0.0,0.6052,0.3948
3110813,0.2776,0.3106,0.0,0.3106,0.3283,0.036,0.0475,0.0,0.4187,0.0,0.4187,0.5813,0.0,0.0,0.5958,0.4042
3110814,0.2783,0.3055,0.0,0.3055,0.3273,0.0386,0.0504,0.0,0.4172,0.0,0.4172,0.5828,0.0,0.0,0.5984,0.4016
3110815,0.2686,0.3001,0.0,0.3001,0.3422,0.039,0.0501,0.0,0.4054,0.0,0.4054,0.5946,0.0,0.0,0.6021,0.3979
