sa1,fp_alp,fp_lib,fp_nat,fp_lnp,fp_grn,fp_onp,fp_oth,tcp_alp,tcp_lib,tcp_nat,tcp_lnp,tcp_grn,tcp_onp,tcp_oth,tpp_alp,tpp_lnp
1117811,0.1584,0.5042,0.0,0.5042,0.0527,0.0657,0.2191,0.3013,0.6987,0.0,0.6987,0.0,0.0,0.0,0.3013,0.6987
1117812,0.1637,0.4954,0.0,0.4954,0.0647,0.0662,0.21,0.315,0.685,0.0,0.685,0.0,0.0,0.0,0.315,0.685
1117813,0.1594,0.5101,0.0,0.5101,0.0622,0.058,0.2104,0.2971,0.7029,0.0,0.7029,0.0,0.0,0.0,0.2971,0.7029
1117814,0.1621,0.5049,0.0,0.5049,0.0714,0.0584,0.2032,0.3067,0.6933,0.0,0.6933,0.0,0.0,0.0,0.3067,0.6933
1117815,0.1592,0.5179,0.0,0.5179,0.0687,0.058,0.1962,0.3005,0.6995,0.0,0.6995,0.0,0.0,0.0,0.3005,0.6995
1117816,0.1552,0.5294,0.0,0.5294,0.0639,0.0566,0.1949,0.2892,0.7108,0.0,0.7108,0.0,0.0,0.0,0.2892,0.7108
1117817,0.1596,0.5068,0.0,0.5068,0.0645,0.059,0.2102,0.3008,0.6992,0.0,0.6992,0.0,0.0,0.0,0.3008,0.6992
1117818,0.1608,0.5008,0.0,0.5008,0.0594,0.0646,0.2143,0.3065,0.6935,0.0,0.6935,0.0,0.0,0.0,0.3065,0.6935
1117819,0.1617,0.4973,0.0,0.4973,0.0742,0.0614,0.2054,0.3119,0.6881,0.0,0.6881,0.0,0.0,0.0,0.3119,0.6881
1117820,0.1608,0.5071,0.0,0.5071,0.074,0.0611,0.197,0.3096,0.6904,0.0,0.6904,0.0,0.0,0.0,0.3096,0.6904
1117821,0.1477,0.5374,0.0,0.5374,0.0668,0.0578,0.1903,0.2867,0.7133,0.0,0.7133,0.0,0.0,0.0,0.2867,0.7133
1117822,0.1494,0.5316,0.0,0.5316,0.0679,0.0571,0.194,0.2882,0.7118,0.0,0.7118,0.0,0.0,0.0,0.2882,0.7118
1117901,0.1527,0.5435,0.0,0.5435,0.0786,0.0557,0.1695,0.2882,0.7118,0.0,0.7118,0.0,0.0,0.0,0.2882,0.7118
1117902,0.1584,0.5202,0.0,0.5202,0.0641,0.0575,0.1997,0.2955,0.7045,0.0,0.7045,0.0,0.0,0.0,0.2955,0.7045
1117903,0.146,0.5691,0.0,0.5691,0.068,0.051,0.1659,0.2589,0.7411,0.0,0.7411,0.0,0.0,0.0,0.2589,0.7411
1117904,0.1583,0.524,0.0,0.524,0.0766,0.0582,0.183,0.3033,0.6967,0.0,0.6967,0.0,0.0,0.0,0.3033,0.6967
1117905,0.1586,0.5063,0.0,0.5063,0.0779,0.0546,0.2026,0.2988,0.7012,0.0,0.7012,0.0,0.0,0.0,0.2988,0.7012
1117906,0.1654,0.5196,0.0,0.5196,0.0884,0.0587,0.1679,0.3196,0.6804,0.0,0.6804,0.0,0.0,0.0,0.3196,0.6804
1117907,0.1677,0.4972,0.0,0.4972,0.1198,0.0567,0.1587,0.3321,0.6679,0.0,0.6679,0.0,0.0,0.0,0.3321,0.6679
1117908,0.1448,0.5267,0.0,0.5267,0.0834,0.0555,0.1896,0.2782,0.7218,0.0,0.7218,0.0,0.0,0.0,0.2782,0.7218
1117909,0.1478,0.5144,0.0,0.5144,0.0943,0.0556,0.1879,0.2896,0.7104,0.0,0.7104,0.0,0.0,0.0,0.2896,0.7104
1117910,0.1461,0.5168,0.0,0.5168,0.0937,0.0552,0.1882,0.2841,0.7159,0.0,0.7159,0.0,0.0,0.0,0.2841,0.7159
1117911,0.1798,0.4851,0.0,0.4851,0.0891,0.0549,0.1911,0.3181,0.6819,0.0,0.6819,0.0,0.0,0.0,0.3181,0.6819
1118001,0.1931,0.4894,0.0,0.4894,0.0613,0.062,0.1942,0.3354,0.6646,0.0,0.6646,0.0,0.0,0.0,0.3354,0.6646
1118002,0.1947,0.4806,0.0,0.4806,0.0677,0.0633,0.1937,0.3417,0.6583,0.0,0.6583,0.0,0.0,0.0,0.3417,0.6583
1118003,0.1927,0.4953,0.0,0.4953,0.0654,0.0637,0.1828,0.3322,0.6678,0.0,0.6678,0.0,0.0,0.0,0.3322,0.6678
1118004,0.1903,0.4901,0.0,0.4901,0.0675,0.0617,0.1904,0.3363,0.6637,0.0,0.6637,0.0,0.0,0.0,0.3363,0.6637
1118005,0.1908,0.4935,0.0,0.4935,0.0632,0.0619,0.1906,0.3339,0.6661,0.0,0.6661,0.0,0.0,0.0,0.3339,0.6661
1118006,0.1967,0.4792,0.0,0.4792,0.063,0.0632,0.1979,0.3429,0.6571,0.0,0.6571,0.0,0.0,0.0,0.3429,0.6571
1118007,0.1924,0.4854,0.0,0.4854,0.0665,0.0614,0.1943,0.3391,0.6609,0.0,0.6609,0.0,0.0,0.0,0.3391,0.6609
1118008,0.1913,0.4881,0.0,0.4881,0.0648,0.0628,0.193,0.3368,0.6632,0.0,0.6632,0.0,0.0,0.0,0.3368,0.6632
1118009,0.1938,0.4853,0.0,0.4853,0.0657,0.0614,0.1938,0.3391,0.6609,0.0,0.6609,0.0,0.0,0.0,0.3391,0.6609
1118010,0.1935,0.4843,0.0,0.4843,0.0671,0.0614,0.1937,0.3407,0.6593,0.0,0.6593,0.0,0.0,0.0,0.3407,0.6593
1118011,0.1937,0.4865,0.0,0.4865,0.0628,0.063,0.194,0.3379,0.6621,0.0,0.6621,0.0,0.0,0.0,0.3379,0.6621
1118012,0.1957,0.4853,0.0,0.4853,0.0612,0.0619,0.196,0.3393,0.6607,0.0,0.6607,0.0,0.0,0.0,0.3393,0.6607
1118013,0.1935,0.4876,0.0,0.4876,0.0645,0.063,0.1913,0.337,0.663,0.0,0.663,0.0,0.0,0.0,0.337,0.663
1118014,0.1961,0.4995,0.0,0.4995,0.0497,0.0561,0.1985,0.3315,0.6685,0.0,0.6685,0.0,0.0,0.0,0.3315,0.6685
1118015,0.1987,0.4997,0.0,0.4997,0.0543,0.0639,0.1835,0.3277,0.6723,0.0,0.6723,0.0,0.0,0.0,0.3277,0.6723
1118017,0.1948,0.4871,0.0,0.4871,0.0607,0.0616,0.1958,0.3378,0.6622,0.0,0.6622,0.0,0.0,0.0,0.3378,0.6622
1118018,0.193,0.4861,0.0,0.4861,0.0651,0.0638,0.1919,0.338,0.662,0.0,0.662,0.0,0.0,0.0,0.338,0.662
1118019,0.1873,0.4912,0.0,0.4912,0.0787,0.0619,0.1809,0.3365,0.6635,0.0,0.6635,0.0,0.0,0.0,0.3365,0.6635
1118020,0.1906,0.4985,0.0,0.4985,0.0682,0.0635,0.1792,0.3301,0.6699,0.0,0.6699,0.0,0.0,0.0,0.3301,0.6699
1118021,0.194,0.4981,0.0,0.4981,0.0632,0.0642,0.1805,0.3303,0.6697,0.0,0.6697,0.0,0.0,0.0,0.3303,0.6697
1118101,0.1811,0.4598,0.0,0.4598,0.1101,0.0602,0.1888,0.3583,0.6417,0.0,0.6417,0.0,0.0,0.0,0.3583,0.6417
1118102,0.179,0.4618,0.0,0.4618,0.1089,0.0598,0.1904,0.3542,0.6458,0.0,0.6458,0.0,0.0,0.0,0.3542,0.6458
1118103,0.1787,0.484,0.0,0.484,0.0866,0.0599,0.1908,0.3377,0.6623,0.0,0.6623,0.0,0.0,0.0,0.3377,0.6623
1118104,0.1882,0.4859,0.0,0.4859,0.0732,0.062,0.1907,0.3391,0.6609,0.0,0.6609,0.0,0.0,0.0,0.3391,0.6609
1118105,0.1501,0.564,0.0,0.564,0.0707,0.0598,0.1555,0.283,0.717,0.0,0.717,0.0,0.0,0.0,0.283,0.717
1118106,0.1779,0.4988,0.0,0.4988,0.0695,0.0626,0.1911,0.3245,0.6755,0.0,0.6755,0.0,0.0,0.0,0.3245,0.6755
1118108,0.1731,0.4998,0.0,0.4998,0.086,0.0591,0.182,0.3288,0.6712,0.0,0.6712,0.0,0.0,0.0,0.3288,0.6712
1118109,0.1732,0.5024,0.0,0.5024,0.0848,0.059,0.1805,0.3284,0.6716,0.0,0.6716,0.0,0.0,0.0,0.3284,0.6716
1118110,0.1658,0.5168,0.0,0.5168,0.0744,0.0654,0.1776,0.3092,0.6908,0.0,0.6908,0.0,0.0,0.0,0.3092,0.6908
1118111,0.1507,0.5425,0.0,0.5425,0.0686,0.0616,0.1767,0.2878,0.7122,0.0,0.7122,0.0,0.0,0.0,0.2878,0.7122
1118112,0.127,0.5549,0.0,0.5549,0.059,0.0635,0.1956,0.2545,0.7455,0.0,0.7455,0.0,0.0,0.0,0.2545,0.7455
1118113,0.1734,0.5009,0.0,0.5009,0.0842,0.0594,0.1821,0.3291,0.6709,0.0,0.6709,0.0,0.0,0.0,0.3291,0.6709
1118114,0.1724,0.5067,0.0,0.5067,0.0838,0.0579,0.1792,0.3248,0.6752,0.0,0.6752,0.0,0.0,0.0,0.3248,0.6752
1118115,0.1722,0.5065,0.0,0.5065,0.0808,0.0592,0.1813,0.3239,0.6761,0.0,0.6761,0.0,0.0,0.0,0.3239,0.6761
1118116,0.1722,0.506,0.0,0.506,0.0838,0.0588,0.1793,0.3259,0.6741,0.0,0.6741,0.0,0.0,0.0,0.3259,0.6741
1118117,0.1753,0.5003,0.0,0.5003,0.0813,0.0589,0.1843,0.3276,0.6724,0.0,0.6724,0.0,0.0,0.0,0.3276,0.6724
1118118,0.1769,0.4703,0.0,0.4703,0.1041,0.0598,0.189,0.3479,0.6521,0.0,0.6521,0.0,0.0,0.0,0.3479,0.6521
1118119,0.1795,0.4658,0.0,0.4658,0.1083,0.06,0.1864,0.3544,0.6456,0.0,0.6456,0.0,0.0,0.0,0.3544,0.6456
1118120,0.1784,0.4674,0.0,0.4674,0.1096,0.0598,0.1847,0.353,0.647,0.0,0.647,0.0,0.0,0.0,0.353,0.647
1118201,0.151,0.4842,0.0,0.4842,0.0591,0.0797,0.226,0.3128,0.6872,0.0,0.6872,0.0,0.0,0.0,0.3128,0.6872
1118202,0.1595,0.4736,0.0,0.4736,0.0443,0.076,0.2466,0.3102,0.6898,0.0,0.6898,0.0,0.0,0.0,0.3102,0.6898
1118203,0.1588,0.4828,0.0,0.4828,0.0562,0.0761,0.2262,0.3135,0.6865,0.0,0.6865,0.0,0.0,0.0,0.3135,0.6865
1118204,0.1506,0.4938,0.0,0.4938,0.0546,0.079,0.222,0.3067,0.6933,0.0,0.6933,0.0,0.0,0.0,0.3067,0.6933
1118205,0.1501,0.4872,0.0,0.4872,0.0539,0.081,0.2277,0.309,0.691,0.0,0.691,0.0,0.0,0.0,0.309,0.691
1118206,0.1483,0.4941,0.0,0.4941,0.0536,0.0809,0.2231,0.3054,0.6946,0.0,0.6946,0.0,0.0,0.0,0.3054,0.6946
1118207,0.1585,0.4817,0.0,0.4817,0.0684,0.0742,0.2172,0.3178,0.6822,0.0,0.6822,0.0,0.0,0.0,0.3178,0.6822
1118208,0.1558,0.4843,0.0,0.4843,0.0512,0.0814,0.2273,0.3133,0.6867,0.0,0.6867,0.0,0.0,0.0,0.3133,0.6867
1118209,0.1597,0.4767,0.0,0.4767,0.058,0.0768,0.2288,0.3168,0.6832,0.0,0.6832,0.0,0.0,0.0,0.3168,0.6832
1118210,0.1591,0.4816,0.0,0.4816,0.0547,0.0809,0.2236,0.3212,0.6788,0.0,0.6788,0.0,0.0,0.0,0.3212,0.6788
1118211,0.1625,0.4664,0.0,0.4664,0.0495,0.0847,0.2369,0.3287,0.6713,0.0,0.6713,0.0,0.0,0.0,0.3287,0.6713
1118212,0.1638,0.4691,0.0,0.4691,0.0533,0.0817,0.2322,0.3286,0.6714,0.0,0.6714,0.0,0.0,0.0,0.3286,0.6714
1118213,0.1615,0.4748,0.0,0.4748,0.0544,0.0803,0.229,0.3236,0.6764,0.0,0.6764,0.0,0.0,0.0,0.3236,0.6764
1118214,0.1611,0.4728,0.0,0.4728,0.0556,0.0814,0.2291,0.3237,0.6763,0.0,0.6763,0.0,0.0,0.0,0.3237,0.6763
1118215,0.1582,0.4775,0.0,0.4775,0.0559,0.0799,0.2285,0.3186,0.6814,0.0,0.6814,0.0,0.0,0.0,0.3186,0.6814
1118216,0.1568,0.4929,0.0,0.4929,0.0626,0.0757,0.212,0.3123,0.6877,0.0,0.6877,0.0,0.0,0.0,0.3123,0.6877
1118217,0.1591,0.4826,0.0,0.4826,0.0582,0.0754,0.2247,0.3136,0.6864,0.0,0.6864,0.0,0.0,0.0,0.3136,0.6864
1118218,0.1597,0.4811,0.0,0.4811,0.0552,0.0749,0.2291,0.3136,0.6864,0.0,0.6864,0.0,0.0,0.0,0.3136,0.6864
1118219,0.1575,0.4863,0.0,0.4863,0.0567,0.0759,0.2237,0.311,0.689,0.0,0.689,0.0,0.0,0.0,0.311,0.689
1118220,0.1558,0.4859,0.0,0.4859,0.0521,0.0777,0.2286,0.3084,0.6916,0.0,0.6916,0.0,0.0,0.0,0.3084,0.6916
1118221,0.159,0.482,0.0,0.482,0.0628,0.075,0.2212,0.3157,0.6843,0.0,0.6843,0.0,0.0,0.0,0.3157,0.6843
1118222,0.1592,0.4823,0.0,0.4823,0.0578,0.0747,0.2259,0.3135,0.6865,0.0,0.6865,0.0,0.0,0.0,0.3135,0.6865
1118224,0.1612,0.4753,0.0,0.4753,0.061,0.0785,0.224,0.3225,0.6775,0.0,0.6775,0.0,0.0,0.0,0.3225,0.6775
1118301,0.1305,0.5115,0.0,0.5115,0.0576,0.0896,0.2108,0.2781,0.7219,0.0,0.7219,0.0,0.0,0.0,0.2781,0.7219
1118302,0.1576,0.4981,0.0,0.4981,0.0547,0.0543,0.2353,0.3068,0.6932,0.0,0.6932,0.0,0.0,0.0,0.3068,0.6932
1118303,0.1576,0.4944,0.0,0.4944,0.0566,0.0527,0.2386,0.3085,0.6915,0.0,0.6915,0.0,0.0,0.0,0.3085,0.6915
1118304,0.1502,0.4763,0.0,0.4763,0.0958,0.0645,0.2132,0.3101,0.6899,0.0,0.6899,0.0,0.0,0.0,0.3101,0.6899
1118305,0.1428,0.4852,0.0,0.4852,0.0789,0.0671,0.226,0.3021,0.6979,0.0,0.6979,0.0,0.0,0.0,0.3021,0.6979
1118306,0.1481,0.4784,0.0,0.4784,0.0923,0.0648,0.2164,0.308,0.692,0.0,0.692,0.0,0.0,0.0,0.308,0.692
1118307,0.1309,0.4717,0.0,0.4717,0.0528,0.111,0.2336,0.3322,0.6678,0.0,0.6678,0.0,0.0,0.0,0.3322,0.6678
1118308,0.1288,0.462,0.0,0.462,0.0583,0.0849,0.2659,0.2898,0.7102,0.0,0.7102,0.0,0.0,0.0,0.2898,0.7102
1118309,0.1223,0.5116,0.0,0.5116,0.0712,0.0857,0.2091,0.2749,0.7251,0.0,0.7251,0.0,0.0,0.0,0.2749,0.7251
1118310,0.1499,0.4812,0.0,0.4812,0.093,0.0719,0.2039,0.3006,0.6994,0.0,0.6994,0.0,0.0,0.0,0.3006,0.6994
1118311,0.1614,0.4927,0.0,0.4927,0.0866,0.0676,0.1916,0.3204,0.6796,0.0,0.6796,0.0,0.0,0.0,0.3204,0.6796
1118312,0.165,0.5125,0.0,0.5125,0.0819,0.0697,0.1709,0.3053,0.6947,0.0,0.6947,0.0,0.0,0.0,0.3053,0.6947
1118313,0.1439,0.4754,0.0,0.4754,0.0793,0.0844,0.2171,0.3165,0.6835,0.0,0.6835,0.0,0.0,0.0,0.3165,0.6835
1118314,0.148,0.4945,0.0,0.4945,0.0617,0.0831,0.2127,0.3075,0.6925,0.0,0.6925,0.0,0.0,0.0,0.3075,0.6925
1118315,0.1495,0.488,0.0,0.488,0.0907,0.0639,0.2078,0.3062,0.6938,0.0,0.6938,0.0,0.0,0.0,0.3062,0.6938
1118316,0.1465,0.5229,0.0,0.5229,0.0697,0.0749,0.186,0.2864,0.7136,0.0,0.7136,0.0,0.0,0.0,0.2864,0.7136
1118317,0.1588,0.5017,0.0,0.5017,0.0667,0.0595,0.2133,0.308,0.692,0.0,0.692,0.0,0.0,0.0,0.308,0.692
1118318,0.1465,0.4915,0.0,0.4915,0.0602,0.0817,0.2201,0.3034,0.6966,0.0,0.6966,0.0,0.0,0.0,0.3034,0.6966
1118319,0.1225,0.4922,0.0,0.4922,0.064,0.1025,0.2189,0.2697,0.7303,0.0,0.7303,0.0,0.0,0.0,0.2697,0.7303
1118320,0.1577,0.4966,0.0,0.4966,0.0744,0.0714,0.1999,0.3144,0.6856,0.0,0.6856,0.0,0.0,0.0,0.3144,0.6856
1118321,0.1917,0.4665,0.0,0.4665,0.1082,0.0636,0.1701,0.3626,0.6374,0.0,0.6374,0.0,0.0,0.0,0.3626,0.6374
1118401,0.1638,0.5464,0.0,0.5464,0.0651,0.0482,0.1766,0.2931,0.7069,0.0,0.7069,0.0,0.0,0.0,0.2931,0.7069
1118402,0.1639,0.5442,0.0,0.5442,0.0656,0.0483,0.178,0.2938,0.7062,0.0,0.7062,0.0,0.0,0.0,0.2938,0.7062
1118403,0.1643,0.5438,0.0,0.5438,0.0657,0.0482,0.178,0.2945,0.7055,0.0,0.7055,0.0,0.0,0.0,0.2945,0.7055
1118404,0.1638,0.5461,0.0,0.5461,0.0603,0.0453,0.1846,0.2891,0.7109,0.0,0.7109,0.0,0.0,0.0,0.2891,0.7109
1118405,0.1632,0.5572,0.0,0.5572,0.0576,0.0441,0.1778,0.2844,0.7156,0.0,0.7156,0.0,0.0,0.0,0.2844,0.7156
1118406,0.1649,0.5486,0.0,0.5486,0.0609,0.0449,0.1807,0.2906,0.7094,0.0,0.7094,0.0,0.0,0.0,0.2906,0.7094
1118407,0.1631,0.5499,0.0,0.5499,0.0591,0.0445,0.1834,0.2866,0.7134,0.0,0.7134,0.0,0.0,0.0,0.2866,0.7134
1118408,0.1632,0.5533,0.0,0.5533,0.0582,0.0441,0.1812,0.2855,0.7145,0.0,0.7145,0.0,0.0,0.0,0.2855,0.7145
1118409,0.165,0.5369,0.0,0.5369,0.0709,0.0511,0.176,0.301,0.699,0.0,0.699,0.0,0.0,0.0,0.301,0.699
1118410,0.1636,0.5455,0.0,0.5455,0.0645,0.0479,0.1785,0.2924,0.7076,0.0,0.7076,0.0,0.0,0.0,0.2924,0.7076
1118411,0.1633,0.5478,0.0,0.5478,0.062,0.0467,0.1802,0.2898,0.7102,0.0,0.7102,0.0,0.0,0.0,0.2898,0.7102
1118413,0.1646,0.5399,0.0,0.5399,0.067,0.0486,0.1798,0.2965,0.7035,0.0,0.7035,0.0,0.0,0.0,0.2965,0.7035
1118414,0.1643,0.5456,0.0,0.5456,0.0633,0.0466,0.1802,0.2923,0.7077,0.0,0.7077,0.0,0.0,0.0,0.2923,0.7077
1118415,0.1629,0.5473,0.0,0.5473,0.0619,0.0471,0.1809,0.2898,0.7102,0.0,0.7102,0.0,0.0,0.0,0.2898,0.7102
1118416,0.1641,0.5469,0.0,0.5469,0.062,0.046,0.181,0.2909,0.7091,0.0,0.7091,0.0,0.0,0.0,0.2909,0.7091
1118417,0.1648,0.5415,0.0,0.5415,0.0654,0.0472,0.1811,0.2947,0.7053,0.0,0.7053,0.0,0.0,0.0,0.2947,0.7053
1118501,0.1738,0.4477,0.0,0.4477,0.1336,0.0595,0.1853,0.3525,0.6475,0.0,0.6475,0.0,0.0,0.0,0.3525,0.6475
1118502,0.1774,0.4559,0.0,0.4559,0.1161,0.0568,0.1938,0.3477,0.6523,0.0,0.6523,0.0,0.0,0.0,0.3477,0.6523
1118503,0.1837,0.4608,0.0,0.4608,0.109,0.0588,0.1877,0.3503,0.6497,0.0,0.6497,0.0,0.0,0.0,0.3503,0.6497
1118504,0.1835,0.4611,0.0,0.4611,0.1084,0.0586,0.1884,0.3499,0.6501,0.0,0.6501,0.0,0.0,0.0,0.3499,0.6501
1118505,0.1851,0.457,0.0,0.457,0.1092,0.0589,0.1899,0.3537,0.6463,0.0,0.6463,0.0,0.0,0.0,0.3537,0.6463
1118506,0.1776,0.4597,0.0,0.4597,0.1015,0.0599,0.2012,0.3445,0.6555,0.0,0.6555,0.0,0.0,0.0,0.3445,0.6555
1118507,0.168,0.4784,0.0,0.4784,0.0918,0.0609,0.2008,0.3298,0.6702,0.0,0.6702,0.0,0.0,0.0,0.3298,0.6702
1118508,0.1724,0.4751,0.0,0.4751,0.1077,0.0572,0.1877,0.3377,0.6623,0.0,0.6623,0.0,0.0,0.0,0.3377,0.6623
1118509,0.1466,0.5092,0.0,0.5092,0.0763,0.076,0.1919,0.295,0.705,0.0,0.705,0.0,0.0,0.0,0.295,0.705
1118510,0.1408,0.5089,0.0,0.5089,0.0723,0.0776,0.2003,0.288,0.712,0.0,0.712,0.0,0.0,0.0,0.288,0.712
1118511,0.1587,0.5035,0.0,0.5035,0.0847,0.0644,0.1887,0.3076,0.6924,0.0,0.6924,0.0,0.0,0.0,0.3076,0.6924
1118512,0.1509,0.5148,0.0,0.5148,0.0742,0.0616,0.1985,0.2946,0.7054,0.0,0.7054,0.0,0.0,0.0,0.2946,0.7054
1118514,0.152,0.5256,0.0,0.5256,0.0784,0.065,0.1789,0.2958,0.7042,0.0,0.7042,0.0,0.0,0.0,0.2958,0.7042
1118515,0.1246,0.5433,0.0,0.5433,0.0582,0.0704,0.2034,0.2541,0.7459,0.0,0.7459,0.0,0.0,0.0,0.2541,0.7459
1118516,0.1445,0.5077,0.0,0.5077,0.0747,0.0786,0.1944,0.2936,0.7064,0.0,0.7064,0.0,0.0,0.0,0.2936,0.7064
1118517,0.1431,0.5014,0.0,0.5014,0.0796,0.0791,0.1968,0.293,0.707,0.0,0.707,0.0,0.0,0.0,0.293,0.707
1118518,0.1358,0.511,0.0,0.511,0.0664,0.0826,0.2043,0.2838,0.7162,0.0,0.7162,0.0,0.0,0.0,0.2838,0.7162
1118519,0.1453,0.4998,0.0,0.4998,0.0809,0.0781,0.196,0.2965,0.7035,0.0,0.7035,0.0,0.0,0.0,0.2965,0.7035
1118520,0.1482,0.5001,0.0,0.5001,0.0824,0.0767,0.1925,0.2994,0.7006,0.0,0.7006,0.0,0.0,0.0,0.2994,0.7006
1118521,0.1734,0.4753,0.0,0.4753,0.1018,0.0548,0.1947,0.3331,0.6669,0.0,0.6669,0.0,0.0,0.0,0.3331,0.6669
1118522,0.184,0.4668,0.0,0.4668,0.1039,0.0589,0.1863,0.3493,0.6507,0.0,0.6507,0.0,0.0,0.0,0.3493,0.6507
1118523,0.1492,0.5406,0.0,0.5406,0.0693,0.0607,0.1802,0.2843,0.7157,0.0,0.7157,0.0,0.0,0.0,0.2843,0.7157
1118524,0.1499,0.5353,0.0,0.5353,0.0687,0.0617,0.1843,0.2872,0.7128,0.0,0.7128,0.0,0.0,0.0,0.2872,0.7128
1118525,0.1421,0.5265,0.0,0.5265,0.071,0.0669,0.1936,0.2793,0.7207,0.0,0.7207,0.0,0.0,0.0,0.2793,0.7207
1118526,0.1377,0.5374,0.0,0.5374,0.0661,0.0665,0.1924,0.2704,0.7296,0.0,0.7296,0.0,0.0,0.0,0.2704,0.7296
1118527,0.1769,0.4607,0.0,0.4607,0.1139,0.0582,0.1904,0.347,0.653,0.0,0.653,0.0,0.0,0.0,0.347,0.653
1118529,0.1609,0.5216,0.0,0.5216,0.0828,0.0601,0.1746,0.3102,0.6898,0.0,0.6898,0.0,0.0,0.0,0.3102,0.6898
1118530,0.1479,0.5435,0.0,0.5435,0.0653,0.0621,0.1812,0.2823,0.7177,0.0,0.7177,0.0,0.0,0.0,0.2823,0.7177
1125601,0.1798,0.4998,0.0,0.4998,0.076,0.0555,0.189,0.3294,0.6706,0.0,0.6706,0.0,0.0,0.0,0.3294,0.6706
1125602,0.1833,0.4917,0.0,0.4917,0.074,0.0539,0.1971,0.3334,0.6666,0.0,0.6666,0.0,0.0,0.0,0.3334,0.6666
1125603,0.1754,0.5006,0.0,0.5006,0.0728,0.0563,0.1949,0.3234,0.6766,0.0,0.6766,0.0,0.0,0.0,0.3234,0.6766
1125604,0.1817,0.4838,0.0,0.4838,0.0694,0.0539,0.2112,0.3314,0.6686,0.0,0.6686,0.0,0.0,0.0,0.3314,0.6686
1125605,0.1827,0.4927,0.0,0.4927,0.0656,0.0516,0.2073,0.3273,0.6727,0.0,0.6727,0.0,0.0,0.0,0.3273,0.6727
1125606,0.173,0.5102,0.0,0.5102,0.0654,0.0533,0.1981,0.3108,0.6892,0.0,0.6892,0.0,0.0,0.0,0.3108,0.6892
1125608,0.1453,0.5555,0.0,0.5555,0.0552,0.0517,0.1923,0.2671,0.7329,0.0,0.7329,0.0,0.0,0.0,0.2671,0.7329
1125609,0.1541,0.54,0.0,0.54,0.0575,0.0522,0.1962,0.2798,0.7202,0.0,0.7202,0.0,0.0,0.0,0.2798,0.7202
1125610,0.1737,0.5103,0.0,0.5103,0.0669,0.0541,0.195,0.3127,0.6873,0.0,0.6873,0.0,0.0,0.0,0.3127,0.6873
1125611,0.1761,0.508,0.0,0.508,0.0607,0.0539,0.2013,0.3116,0.6884,0.0,0.6884,0.0,0.0,0.0,0.3116,0.6884
1125612,0.1772,0.5079,0.0,0.5079,0.0658,0.0521,0.197,0.3178,0.6822,0.0,0.6822,0.0,0.0,0.0,0.3178,0.6822
1125613,0.1809,0.5051,0.0,0.5051,0.068,0.0517,0.1943,0.323,0.677,0.0,0.677,0.0,0.0,0.0,0.323,0.677
1125615,0.1755,0.4911,0.0,0.4911,0.0746,0.0558,0.203,0.3241,0.6759,0.0,0.6759,0.0,0.0,0.0,0.3241,0.6759
1125616,0.1707,0.5054,0.0,0.5054,0.0669,0.0546,0.2025,0.3107,0.6893,0.0,0.6893,0.0,0.0,0.0,0.3107,0.6893
1125617,0.1653,0.5153,0.0,0.5153,0.0678,0.054,0.1976,0.3043,0.6957,0.0,0.6957,0.0,0.0,0.0,0.3043,0.6957
1125618,0.1738,0.5127,0.0,0.5127,0.0657,0.0524,0.1954,0.3164,0.6836,0.0,0.6836,0.0,0.0,0.0,0.3164,0.6836
1125619,0.1684,0.5183,0.0,0.5183,0.0648,0.0522,0.1964,0.304,0.696,0.0,0.696,0.0,0.0,0.0,0.304,0.696
1125620,0.1724,0.5135,0.0,0.5135,0.0647,0.0527,0.1968,0.3069,0.6931,0.0,0.6931,0.0,0.0,0.0,0.3069,0.6931
1125621,0.1759,0.5113,0.0,0.5113,0.0657,0.0525,0.1947,0.3144,0.6856,0.0,0.6856,0.0,0.0,0.0,0.3144,0.6856
1125622,0.1796,0.4991,0.0,0.4991,0.0728,0.0546,0.194,0.3278,0.6722,0.0,0.6722,0.0,0.0,0.0,0.3278,0.6722
1125623,0.1775,0.5049,0.0,0.5049,0.0673,0.0529,0.1974,0.32,0.68,0.0,0.68,0.0,0.0,0.0,0.32,0.68
1125624,0.1726,0.5113,0.0,0.5113,0.065,0.0525,0.1985,0.3099,0.6901,0.0,0.6901,0.0,0.0,0.0,0.3099,0.6901
1125625,0.1726,0.5178,0.0,0.5178,0.0595,0.0509,0.1993,0.3037,0.6963,0.0,0.6963,0.0,0.0,0.0,0.3037,0.6963
1125626,0.1779,0.5011,0.0,0.5011,0.0672,0.0528,0.201,0.3196,0.6804,0.0,0.6804,0.0,0.0,0.0,0.3196,0.6804
1125627,0.1758,0.5016,0.0,0.5016,0.0645,0.0526,0.2055,0.3154,0.6846,0.0,0.6846,0.0,0.0,0.0,0.3154,0.6846
1125628,0.1711,0.516,0.0,0.516,0.0585,0.0504,0.204,0.3038,0.6962,0.0,0.6962,0.0,0.0,0.0,0.3038,0.6962
1125630,0.1684,0.5172,0.0,0.5172,0.0587,0.0526,0.2032,0.3,0.7,0.0,0.7,0.0,0.0,0.0,0.3,0.7
1125631,0.17,0.5197,0.0,0.5197,0.0614,0.0531,0.1959,0.3018,0.6982,0.0,0.6982,0.0,0.0,0.0,0.3018,0.6982
