sa1,fp_alp,fp_lib,fp_nat,fp_lnp,fp_grn,fp_onp,fp_oth,tcp_alp,tcp_lib,tcp_nat,tcp_lnp,tcp_grn,tcp_onp,tcp_oth,tpp_alp,tpp_lnp
1118406,0.1537,0.5049,0.0,0.5049,0.0392,0.0541,0.2481,0.0,0.6658,0.0,0.6658,0.0,0.0,0.3342,0.3116,0.6884
1118407,0.1531,0.5062,0.0,0.5062,0.0375,0.054,0.2492,0.0,0.6667,0.0,0.6667,0.0,0.0,0.3333,0.3095,0.6905
1118408,0.1513,0.5089,0.0,0.5089,0.0342,0.0536,0.252,0.0,0.668,0.0,0.668,0.0,0.0,0.332,0.3053,0.6947
1118409,0.1533,0.5107,0.0,0.5107,0.0359,0.0544,0.2457,0.0,0.6671,0.0,0.6671,0.0,0.0,0.3329,0.308,0.692
1118410,0.151,0.4997,0.0,0.4997,0.0395,0.0564,0.2534,0.0,0.6602,0.0,0.6602,0.0,0.0,0.3398,0.3117,0.6883
1118411,0.1534,0.4939,0.0,0.4939,0.0456,0.0557,0.2513,0.0,0.6584,0.0,0.6584,0.0,0.0,0.3416,0.3189,0.6811
1118413,0.1523,0.4921,0.0,0.4921,0.0456,0.0572,0.2528,0.0,0.6558,0.0,0.6558,0.0,0.0,0.3442,0.3188,0.6812
1118414,0.1514,0.502,0.0,0.502,0.0394,0.0566,0.2506,0.0,0.6596,0.0,0.6596,0.0,0.0,0.3404,0.3119,0.6881
1118415,0.1539,0.5014,0.0,0.5014,0.0401,0.0533,0.2512,0.0,0.6664,0.0,0.6664,0.0,0.0,0.3336,0.3125,0.6875
1118416,0.1515,0.5024,0.0,0.5024,0.0393,0.0569,0.2499,0.0,0.6595,0.0,0.6595,0.0,0.0,0.3405,0.312,0.688
1118418,0.1502,0.4952,0.0,0.4952,0.041,0.0585,0.2551,0.0,0.6545,0.0,0.6545,0.0,0.0,0.3455,0.3136,0.6864
1118419,0.1533,0.4994,0.0,0.4994,0.0421,0.0554,0.2499,0.0,0.6606,0.0,0.6606,0.0,0.0,0.3394,0.3152,0.6848
1118501,0.145,0.445,0.0,0.445,0.0409,0.074,0.2951,0.0,0.6094,0.0,0.6094,0.0,0.0,0.3906,0.3338,0.6662
1118502,0.145,0.4448,0.0,0.4448,0.0424,0.0734,0.2944,0.0,0.6117,0.0,0.6117,0.0,0.0,0.3883,0.3345,0.6655
1118503,0.1422,0.457,0.0,0.457,0.0381,0.0728,0.2899,0.0,0.6328,0.0,0.6328,0.0,0.0,0.3672,0.315,0.685
1118504,0.1431,0.4472,0.0,0.4472,0.0466,0.0711,0.292,0.0,0.6272,0.0,0.6272,0.0,0.0,0.3728,0.3239,0.6761
1118505,0.1416,0.4525,0.0,0.4525,0.0423,0.0722,0.2914,0.0,0.6287,0.0,0.6287,0.0,0.0,0.3713,0.3185,0.6815
1118506,0.1449,0.4475,0.0,0.4475,0.0407,0.0723,0.2946,0.0,0.6334,0.0,0.6334,0.0,0.0,0.3666,0.3185,0.6815
1118507,0.1408,0.4497,0.0,0.4497,0.0435,0.072,0.2939,0.0,0.6266,0.0,0.6266,0.0,0.0,0.3734,0.3202,0.6798
1118508,0.145,0.4405,0.0,0.4405,0.0536,0.0724,0.2884,0.0,0.613,0.0,0.613,0.0,0.0,0.387,0.3377,0.6623
1118509,0.1224,0.451,0.0,0.451,0.0376,0.0724,0.3166,0.0,0.6227,0.0,0.6227,0.0,0.0,0.3773,0.3015,0.6985
1118510,0.1252,0.4441,0.0,0.4441,0.0388,0.0718,0.3201,0.0,0.6246,0.0,0.6246,0.0,0.0,0.3754,0.3039,0.6961
1118511,0.1136,0.4384,0.0,0.4384,0.0398,0.0763,0.3319,0.0,0.6086,0.0,0.6086,0.0,0.0,0.3914,0.3067,0.6933
1118512,0.1231,0.4309,0.0,0.4309,0.043,0.0762,0.3268,0.0,0.5968,0.0,0.5968,0.0,0.0,0.4032,0.325,0.675
1118514,0.1287,0.449,0.0,0.449,0.0518,0.0688,0.3018,0.0,0.6181,0.0,0.6181,0.0,0.0,0.3819,0.3143,0.6857
1118515,0.1136,0.431,0.0,0.431,0.0425,0.0757,0.3372,0.0,0.6024,0.0,0.6024,0.0,0.0,0.3976,0.3108,0.6892
1118516,0.1271,0.4406,0.0,0.4406,0.0417,0.0708,0.3197,0.0,0.6247,0.0,0.6247,0.0,0.0,0.3753,0.3076,0.6924
1118517,0.1265,0.4391,0.0,0.4391,0.0437,0.0714,0.3194,0.0,0.6234,0.0,0.6234,0.0,0.0,0.3766,0.3071,0.6929
1118518,0.1258,0.4399,0.0,0.4399,0.042,0.0709,0.3213,0.0,0.6252,0.0,0.6252,0.0,0.0,0.3748,0.3055,0.6945
1118519,0.1265,0.4371,0.0,0.4371,0.0449,0.0708,0.3206,0.0,0.6232,0.0,0.6232,0.0,0.0,0.3768,0.308,0.692
1118520,0.1265,0.4365,0.0,0.4365,0.0441,0.0702,0.3227,0.0,0.6196,0.0,0.6196,0.0,0.0,0.3804,0.3109,0.6891
1118521,0.1446,0.4437,0.0,0.4437,0.0432,0.0738,0.2947,0.0,0.6063,0.0,0.6063,0.0,0.0,0.3937,0.3369,0.6631
1118522,0.1421,0.4502,0.0,0.4502,0.0433,0.0726,0.2917,0.0,0.6278,0.0,0.6278,0.0,0.0,0.3722,0.3203,0.6797
1118523,0.1266,0.4585,0.0,0.4585,0.0629,0.0591,0.293,0.0,0.6414,0.0,0.6414,0.0,0.0,0.3586,0.2947,0.7053
1118524,0.1234,0.4708,0.0,0.4708,0.0493,0.0592,0.2974,0.0,0.6454,0.0,0.6454,0.0,0.0,0.3546,0.2835,0.7165
1118525,0.1072,0.4407,0.0,0.4407,0.0357,0.077,0.3394,0.0,0.6043,0.0,0.6043,0.0,0.0,0.3957,0.3007,0.6993
1118526,0.1186,0.4164,0.0,0.4164,0.0493,0.073,0.3426,0.0,0.5998,0.0,0.5998,0.0,0.0,0.4002,0.3206,0.6794
1118527,0.1466,0.4398,0.0,0.4398,0.0427,0.0738,0.2972,0.0,0.6069,0.0,0.6069,0.0,0.0,0.3931,0.3394,0.6606
1118529,0.1284,0.4459,0.0,0.4459,0.0706,0.0641,0.291,0.0,0.6274,0.0,0.6274,0.0,0.0,0.3726,0.3142,0.6858
1118531,0.1229,0.4755,0.0,0.4755,0.0521,0.0491,0.3004,0.0,0.6649,0.0,0.6649,0.0,0.0,0.3351,0.265,0.735
1118532,0.1262,0.4594,0.0,0.4594,0.0503,0.0648,0.2993,0.0,0.6292,0.0,0.6292,0.0,0.0,0.3708,0.3022,0.6978
1125601,0.1492,0.4279,0.0,0.4279,0.0392,0.0535,0.3301,0.0,0.6097,0.0,0.6097,0.0,0.0,0.3903,0.3447,0.6553
1125602,0.1513,0.4289,0.0,0.4289,0.0423,0.0525,0.3251,0.0,0.612,0.0,0.612,0.0,0.0,0.388,0.3471,0.6529
1125603,0.1521,0.4184,0.0,0.4184,0.0464,0.0581,0.325,0.0,0.6069,0.0,0.6069,0.0,0.0,0.3931,0.3542,0.6458
1125604,0.1614,0.397,0.0,0.397,0.0487,0.0545,0.3384,0.0,0.5964,0.0,0.5964,0.0,0.0,0.4036,0.3709,0.6291
1125605,0.1619,0.3961,0.0,0.3961,0.0503,0.0552,0.3365,0.0,0.5961,0.0,0.5961,0.0,0.0,0.4039,0.3728,0.6272
1125606,0.1503,0.4237,0.0,0.4237,0.0445,0.0571,0.3245,0.0,0.606,0.0,0.606,0.0,0.0,0.394,0.3466,0.6534
1125608,0.133,0.4465,0.0,0.4465,0.0384,0.0614,0.3206,0.0,0.6291,0.0,0.6291,0.0,0.0,0.3709,0.3204,0.6796
1125609,0.142,0.4428,0.0,0.4428,0.0369,0.0584,0.3199,0.0,0.6264,0.0,0.6264,0.0,0.0,0.3736,0.3284,0.6716
1125610,0.1551,0.4197,0.0,0.4197,0.0496,0.0564,0.3192,0.0,0.6118,0.0,0.6118,0.0,0.0,0.3882,0.3557,0.6443
1125611,0.1554,0.4099,0.0,0.4099,0.0463,0.0551,0.3333,0.0,0.6031,0.0,0.6031,0.0,0.0,0.3969,0.3604,0.6396
1125612,0.148,0.4346,0.0,0.4346,0.035,0.0518,0.3307,0.0,0.6143,0.0,0.6143,0.0,0.0,0.3857,0.3384,0.6616
1125613,0.1499,0.428,0.0,0.428,0.039,0.0521,0.331,0.0,0.6105,0.0,0.6105,0.0,0.0,0.3895,0.3451,0.6549
1125615,0.1536,0.4151,0.0,0.4151,0.0437,0.0556,0.332,0.0,0.6013,0.0,0.6013,0.0,0.0,0.3987,0.3505,0.6495
1125616,0.1521,0.4194,0.0,0.4194,0.046,0.056,0.3265,0.0,0.6073,0.0,0.6073,0.0,0.0,0.3927,0.3494,0.6506
1125617,0.1496,0.4295,0.0,0.4295,0.045,0.057,0.319,0.0,0.6198,0.0,0.6198,0.0,0.0,0.3802,0.3433,0.6567
1125618,0.1464,0.4269,0.0,0.4269,0.0395,0.0595,0.3278,0.0,0.5965,0.0,0.5965,0.0,0.0,0.4035,0.3424,0.6576
1125619,0.1489,0.4267,0.0,0.4267,0.0439,0.0558,0.3247,0.0,0.6146,0.0,0.6146,0.0,0.0,0.3854,0.344,0.656
1125620,0.1501,0.4325,0.0,0.4325,0.0401,0.0546,0.3227,0.0,0.6183,0.0,0.6183,0.0,0.0,0.3817,0.3425,0.6575
1125621,0.1511,0.4272,0.0,0.4272,0.0433,0.0542,0.3242,0.0,0.6138,0.0,0.6138,0.0,0.0,0.3862,0.3468,0.6532
1125622,0.1529,0.4195,0.0,0.4195,0.041,0.0531,0.3335,0.0,0.6049,0.0,0.6049,0.0,0.0,0.3951,0.3526,0.6474
1125623,0.1541,0.4134,0.0,0.4134,0.0477,0.0554,0.3294,0.0,0.6052,0.0,0.6052,0.0,0.0,0.3948,0.3568,0.6432
1125624,0.1517,0.4179,0.0,0.4179,0.0466,0.0569,0.3268,0.0,0.6011,0.0,0.6011,0.0,0.0,0.3989,0.3514,0.6486
1125625,0.1547,0.4134,0.0,0.4134,0.0449,0.0547,0.3323,0.0,0.5989,0.0,0.5989,0.0,0.0,0.4011,0.3536,0.6464
1125626,0.1564,0.4178,0.0,0.4178,0.0443,0.0541,0.3275,0.0,0.6082,0.0,0.6082,0.0,0.0,0.3918,0.3543,0.6457
1125627,0.1528,0.4206,0.0,0.4206,0.0442,0.0566,0.3258,0.0,0.6026,0.0,0.6026,0.0,0.0,0.3974,0.3497,0.6503
1125628,0.153,0.4188,0.0,0.4188,0.0419,0.0545,0.3318,0.0,0.6052,0.0,0.6052,0.0,0.0,0.3948,0.3493,0.6507
1125630,0.1501,0.417,0.0,0.417,0.0458,0.0562,0.3309,0.0,0.607,0.0,0.607,0.0,0.0,0.393,0.346,0.654
1125631,0.1485,0.4376,0.0,0.4376,0.04,0.0562,0.3176,0.0,0.6232,0.0,0.6232,0.0,0.0,0.3768,0.3371,0.6629
1125632,0.1532,0.4243,0.0,0.4243,0.0403,0.054,0.3281,0.0,0.6101,0.0,0.6101,0.0,0.0,0.3899,0.3461,0.6539
1125633,0.1579,0.4119,0.0,0.4119,0.0416,0.0555,0.333,0.0,0.6029,0.0,0.6029,0.0,0.0,0.3971,0.3582,0.6418
1125634,0.1594,0.3949,0.0,0.3949,0.0517,0.057,0.337,0.0,0.5939,0.0,0.5939,0.0,0.0,0.4061,0.3714,0.6286
1125635,0.1555,0.4217,0.0,0.4217,0.0393,0.057,0.3264,0.0,0.6111,0.0,0.6111,0.0,0.0,0.3889,0.3511,0.6489
1125636,0.1614,0.3898,0.0,0.3898,0.0495,0.0578,0.3415,0.0,0.5861,0.0,0.5861,0.0,0.0,0.4139,0.3758,0.6242
1125637,0.1559,0.4131,0.0,0.4131,0.0454,0.055,0.3306,0.0,0.6073,0.0,0.6073,0.0,0.0,0.3927,0.3581,0.6419
1125638,0.1587,0.4072,0.0,0.4072,0.0397,0.0554,0.339,0.0,0.6019,0.0,0.6019,0.0,0.0,0.3981,0.3609,0.6391
1125639,0.1573,0.4064,0.0,0.4064,0.0448,0.0569,0.3347,0.0,0.5979,0.0,0.5979,0.0,0.0,0.4021,0.3623,0.6377
1125640,0.1503,0.4187,0.0,0.4187,0.0411,0.0585,0.3315,0.0,0.6083,0.0,0.6083,0.0,0.0,0.3917,0.348,0.652
1125641,0.1524,0.4199,0.0,0.4199,0.0476,0.0552,0.3248,0.0,0.6166,0.0,0.6166,0.0,0.0,0.3834,0.3512,0.6488
1125642,0.1566,0.4039,0.0,0.4039,0.0519,0.0587,0.3289,0.0,0.6013,0.0,0.6013,0.0,0.0,0.3987,0.3632,0.6368
1125643,0.1595,0.4005,0.0,0.4005,0.0435,0.0552,0.3412,0.0,0.596,0.0,0.596,0.0,0.0,0.404,0.3667,0.6333
1125644,0.1648,0.3746,0.0,0.3746,0.0545,0.0581,0.3481,0.0,0.5751,0.0,0.5751,0.0,0.0,0.4249,0.3884,0.6116
1125645,0.1572,0.3956,0.0,0.3956,0.0464,0.0582,0.3425,0.0,0.589,0.0,0.589,0.0,0.0,0.411,0.3682,0.6318
1125646,0.1478,0.4332,0.0,0.4332,0.0458,0.0574,0.3158,0.0,0.6159,0.0,0.6159,0.0,0.0,0.3841,0.3422,0.6578
1125647,0.1548,0.4151,0.0,0.4151,0.0474,0.0554,0.3273,0.0,0.6053,0.0,0.6053,0.0,0.0,0.3947,0.3534,0.6466
1125648,0.15,0.4204,0.0,0.4204,0.0482,0.0597,0.3216,0.0,0.6052,0.0,0.6052,0.0,0.0,0.3948,0.3484,0.6516
1125649,0.1532,0.4145,0.0,0.4145,0.0443,0.0553,0.3327,0.0,0.5989,0.0,0.5989,0.0,0.0,0.4011,0.3518,0.6482
1125650,0.1478,0.4293,0.0,0.4293,0.0428,0.0557,0.3244,0.0,0.6109,0.0,0.6109,0.0,0.0,0.3891,0.3443,0.6557
1125651,0.1541,0.4119,0.0,0.4119,0.0553,0.0576,0.3211,0.0,0.606,0.0,0.606,0.0,0.0,0.394,0.3576,0.6424
1125701,0.1426,0.441,0.0,0.441,0.0395,0.0589,0.3179,0.0,0.6247,0.0,0.6247,0.0,0.0,0.3753,0.332,0.668
1125702,0.1339,0.4462,0.0,0.4462,0.0351,0.0591,0.3257,0.0,0.6325,0.0,0.6325,0.0,0.0,0.3675,0.3157,0.6843
1125703,0.1483,0.4265,0.0,0.4265,0.0404,0.0618,0.3231,0.0,0.6217,0.0,0.6217,0.0,0.0,0.3783,0.3407,0.6593
1125704,0.1369,0.4361,0.0,0.4361,0.0379,0.0555,0.3335,0.0,0.6325,0.0,0.6325,0.0,0.0,0.3675,0.3145,0.6855
1125705,0.1392,0.4309,0.0,0.4309,0.0449,0.0578,0.3272,0.0,0.63,0.0,0.63,0.0,0.0,0.37,0.3232,0.6768
1125706,0.1472,0.4381,0.0,0.4381,0.0506,0.0654,0.2987,0.0,0.6157,0.0,0.6157,0.0,0.0,0.3843,0.3406,0.6594
1125707,0.1355,0.438,0.0,0.438,0.0563,0.0749,0.2953,0.0,0.6171,0.0,0.6171,0.0,0.0,0.3829,0.3329,0.6671
1125708,0.1415,0.4263,0.0,0.4263,0.0479,0.0574,0.327,0.0,0.6043,0.0,0.6043,0.0,0.0,0.3957,0.3495,0.6505
1125709,0.1395,0.4312,0.0,0.4312,0.0415,0.0628,0.3249,0.0,0.619,0.0,0.619,0.0,0.0,0.381,0.3293,0.6707
1125710,0.1541,0.4213,0.0,0.4213,0.0413,0.0559,0.3274,0.0,0.6133,0.0,0.6133,0.0,0.0,0.3867,0.3503,0.6497
1125711,0.1334,0.44,0.0,0.44,0.0397,0.0629,0.324,0.0,0.6331,0.0,0.6331,0.0,0.0,0.3669,0.3149,0.6851
1125712,0.1373,0.4439,0.0,0.4439,0.0351,0.0598,0.324,0.0,0.6322,0.0,0.6322,0.0,0.0,0.3678,0.3204,0.6796
1125713,0.1163,0.4629,0.0,0.4629,0.063,0.0585,0.2994,0.0,0.6541,0.0,0.6541,0.0,0.0,0.3459,0.287,0.713
1125714,0.1169,0.4655,0.0,0.4655,0.0586,0.0599,0.2991,0.0,0.6508,0.0,0.6508,0.0,0.0,0.3492,0.2874,0.7126
1125715,0.129,0.4545,0.0,0.4545,0.0643,0.0681,0.2841,0.0,0.6275,0.0,0.6275,0.0,0.0,0.3725,0.3159,0.6841
1125716,0.1476,0.4113,0.0,0.4113,0.0588,0.0641,0.3182,0.0,0.6141,0.0,0.6141,0.0,0.0,0.3859,0.3486,0.6514
1125717,0.1378,0.4377,0.0,0.4377,0.0575,0.0732,0.2937,0.0,0.6173,0.0,0.6173,0.0,0.0,0.3827,0.3309,0.6691
1125718,0.1258,0.4404,0.0,0.4404,0.0413,0.0955,0.297,0.0,0.6388,0.0,0.6388,0.0,0.0,0.3612,0.3001,0.6999
1125719,0.1338,0.4306,0.0,0.4306,0.0737,0.0774,0.2845,0.0,0.6167,0.0,0.6167,0.0,0.0,0.3833,0.3327,0.6673
1125720,0.1289,0.4277,0.0,0.4277,0.0538,0.0788,0.3109,0.0,0.6327,0.0,0.6327,0.0,0.0,0.3673,0.321,0.679
1125721,0.1441,0.4308,0.0,0.4308,0.047,0.0574,0.3208,0.0,0.624,0.0,0.624,0.0,0.0,0.376,0.3352,0.6648
1125722,0.1424,0.4334,0.0,0.4334,0.0481,0.0586,0.3175,0.0,0.6264,0.0,0.6264,0.0,0.0,0.3736,0.3307,0.6693
1125723,0.1386,0.4362,0.0,0.4362,0.0437,0.0582,0.3233,0.0,0.6279,0.0,0.6279,0.0,0.0,0.3721,0.3229,0.6771
1125724,0.1477,0.4306,0.0,0.4306,0.0477,0.0573,0.3166,0.0,0.6202,0.0,0.6202,0.0,0.0,0.3798,0.3413,0.6587
1125725,0.1353,0.4415,0.0,0.4415,0.0386,0.0614,0.3232,0.0,0.624,0.0,0.624,0.0,0.0,0.376,0.3244,0.6756
1125726,0.1464,0.4269,0.0,0.4269,0.0419,0.0628,0.322,0.0,0.6206,0.0,0.6206,0.0,0.0,0.3794,0.3392,0.6608
1125727,0.1487,0.4254,0.0,0.4254,0.0364,0.0609,0.3286,0.0,0.6208,0.0,0.6208,0.0,0.0,0.3792,0.3408,0.6592
1125728,0.1319,0.4409,0.0,0.4409,0.0331,0.0643,0.3298,0.0,0.6331,0.0,0.6331,0.0,0.0,0.3669,0.3096,0.6904
1125729,0.1245,0.4463,0.0,0.4463,0.0358,0.0659,0.3274,0.0,0.64,0.0,0.64,0.0,0.0,0.36,0.299,0.701
1125730,0.1378,0.3716,0.0,0.3716,0.0646,0.086,0.34,0.0,0.5876,0.0,0.5876,0.0,0.0,0.4124,0.3493,0.6507
1125731,0.1603,0.3998,0.0,0.3998,0.0384,0.0682,0.3334,0.0,0.6034,0.0,0.6034,0.0,0.0,0.3966,0.3629,0.6371
1125732,0.16,0.3982,0.0,0.3982,0.0345,0.0692,0.3381,0.0,0.6026,0.0,0.6026,0.0,0.0,0.3974,0.3611,0.6389
1125733,0.1619,0.3897,0.0,0.3897,0.0419,0.0687,0.3378,0.0,0.5956,0.0,0.5956,0.0,0.0,0.4044,0.3706,0.6294
1125734,0.1058,0.4729,0.0,0.4729,0.0549,0.0543,0.312,0.0,0.666,0.0,0.666,0.0,0.0,0.334,0.2653,0.7347
1125735,0.1238,0.4405,0.0,0.4405,0.0459,0.0783,0.3115,0.0,0.6371,0.0,0.6371,0.0,0.0,0.3629,0.3086,0.6914
1125736,0.1301,0.4291,0.0,0.4291,0.056,0.0783,0.3064,0.0,0.6269,0.0,0.6269,0.0,0.0,0.3731,0.3254,0.6746
1125737,0.1474,0.4263,0.0,0.4263,0.0395,0.0641,0.3227,0.0,0.6188,0.0,0.6188,0.0,0.0,0.3812,0.3407,0.6593
1125738,0.1496,0.4224,0.0,0.4224,0.047,0.0566,0.3245,0.0,0.6166,0.0,0.6166,0.0,0.0,0.3834,0.3447,0.6553
1125740,0.1605,0.399,0.0,0.399,0.0452,0.0666,0.3287,0.0,0.5889,0.0,0.5889,0.0,0.0,0.4111,0.363,0.637
1125741,0.1513,0.391,0.0,0.391,0.0498,0.0772,0.3308,0.0,0.5947,0.0,0.5947,0.0,0.0,0.4053,0.3495,0.6505
1125742,0.1288,0.4469,0.0,0.4469,0.0509,0.0642,0.3092,0.0,0.6293,0.0,0.6293,0.0,0.0,0.3707,0.3124,0.6876
1125801,0.1812,0.3946,0.0,0.3946,0.0402,0.0627,0.3213,0.0,0.5832,0.0,0.5832,0.0,0.0,0.4168,0.3799,0.6201
1125802,0.1644,0.4025,0.0,0.4025,0.0442,0.0635,0.3254,0.0,0.5943,0.0,0.5943,0.0,0.0,0.4057,0.3658,0.6342
1125803,0.1704,0.4011,0.0,0.4011,0.0462,0.0643,0.318,0.0,0.5924,0.0,0.5924,0.0,0.0,0.4076,0.3694,0.6306
1125804,0.1728,0.3996,0.0,0.3996,0.0427,0.0629,0.322,0.0,0.5894,0.0,0.5894,0.0,0.0,0.4106,0.371,0.629
1125805,0.1666,0.4031,0.0,0.4031,0.0454,0.0648,0.3202,0.0,0.5907,0.0,0.5907,0.0,0.0,0.4093,0.3658,0.6342
1125806,0.1707,0.4032,0.0,0.4032,0.0459,0.0665,0.3138,0.0,0.5843,0.0,0.5843,0.0,0.0,0.4157,0.3721,0.6279
1125807,0.1777,0.396,0.0,0.396,0.0389,0.0628,0.3245,0.0,0.5847,0.0,0.5847,0.0,0.0,0.4153,0.376,0.624
1125808,0.1721,0.376,0.0,0.376,0.0467,0.0678,0.3375,0.0,0.5812,0.0,0.5812,0.0,0.0,0.4188,0.3749,0.6251
1125809,0.1737,0.3815,0.0,0.3815,0.0416,0.0669,0.3362,0.0,0.5804,0.0,0.5804,0.0,0.0,0.4196,0.3738,0.6262
1125810,0.1648,0.4073,0.0,0.4073,0.0483,0.0657,0.3139,0.0,0.5951,0.0,0.5951,0.0,0.0,0.4049,0.3651,0.6349
1125811,0.1715,0.4014,0.0,0.4014,0.046,0.0638,0.3173,0.0,0.59,0.0,0.59,0.0,0.0,0.41,0.3706,0.6294
1125812,0.1827,0.3734,0.0,0.3734,0.0573,0.0646,0.3221,0.0,0.5737,0.0,0.5737,0.0,0.0,0.4263,0.3979,0.6021
1125813,0.1643,0.4099,0.0,0.4099,0.0495,0.0651,0.3112,0.0,0.5957,0.0,0.5957,0.0,0.0,0.4043,0.364,0.636
1125814,0.1708,0.3885,0.0,0.3885,0.0461,0.068,0.3267,0.0,0.5888,0.0,0.5888,0.0,0.0,0.4112,0.3695,0.6305
1125815,0.1755,0.386,0.0,0.386,0.0477,0.0681,0.3228,0.0,0.5761,0.0,0.5761,0.0,0.0,0.4239,0.3857,0.6143
1125816,0.179,0.364,0.0,0.364,0.0526,0.069,0.3355,0.0,0.5648,0.0,0.5648,0.0,0.0,0.4352,0.3999,0.6001
1125817,0.1809,0.3674,0.0,0.3674,0.0512,0.0688,0.3318,0.0,0.5678,0.0,0.5678,0.0,0.0,0.4322,0.3978,0.6022
1125818,0.1797,0.371,0.0,0.371,0.0451,0.0711,0.3331,0.0,0.5661,0.0,0.5661,0.0,0.0,0.4339,0.3939,0.6061
1125819,0.1764,0.3796,0.0,0.3796,0.0497,0.0676,0.3267,0.0,0.5748,0.0,0.5748,0.0,0.0,0.4252,0.3894,0.6106
1125820,0.1839,0.3623,0.0,0.3623,0.0452,0.0714,0.3373,0.0,0.5604,0.0,0.5604,0.0,0.0,0.4396,0.4033,0.5967
1125822,0.1633,0.4204,0.0,0.4204,0.0376,0.0646,0.314,0.0,0.6014,0.0,0.6014,0.0,0.0,0.3986,0.3542,0.6458
1125823,0.1621,0.4073,0.0,0.4073,0.0447,0.0666,0.3192,0.0,0.5942,0.0,0.5942,0.0,0.0,0.4058,0.3613,0.6387
1125824,0.1778,0.3864,0.0,0.3864,0.0483,0.0641,0.3234,0.0,0.579,0.0,0.579,0.0,0.0,0.421,0.3854,0.6146
1125825,0.1672,0.3852,0.0,0.3852,0.0411,0.0826,0.324,0.0,0.5976,0.0,0.5976,0.0,0.0,0.4024,0.3476,0.6524
1125826,0.1767,0.3962,0.0,0.3962,0.0471,0.0636,0.3165,0.0,0.585,0.0,0.585,0.0,0.0,0.415,0.3786,0.6214
1125827,0.1737,0.3948,0.0,0.3948,0.0479,0.0639,0.3197,0.0,0.5854,0.0,0.5854,0.0,0.0,0.4146,0.3779,0.6221
1125828,0.1778,0.386,0.0,0.386,0.0457,0.0644,0.326,0.0,0.577,0.0,0.577,0.0,0.0,0.423,0.3848,0.6152
1125829,0.1724,0.3906,0.0,0.3906,0.0489,0.0664,0.3218,0.0,0.5845,0.0,0.5845,0.0,0.0,0.4155,0.3774,0.6226
1125830,0.1677,0.3856,0.0,0.3856,0.0522,0.0662,0.3283,0.0,0.5853,0.0,0.5853,0.0,0.0,0.4147,0.3739,0.6261
1125831,0.1621,0.4093,0.0,0.4093,0.0476,0.065,0.316,0.0,0.599,0.0,0.599,0.0,0.0,0.401,0.3624,0.6376
1125832,0.1778,0.3869,0.0,0.3869,0.0453,0.0633,0.3267,0.0,0.578,0.0,0.578,0.0,0.0,0.422,0.3845,0.6155
1125833,0.1822,0.3826,0.0,0.3826,0.0453,0.0641,0.3258,0.0,0.5736,0.0,0.5736,0.0,0.0,0.4264,0.3908,0.6092
1125901,0.1686,0.4031,0.0,0.4031,0.0496,0.0616,0.3171,0.0,0.5839,0.0,0.5839,0.0,0.0,0.4161,0.3717,0.6283
1125902,0.1728,0.3855,0.0,0.3855,0.0497,0.0602,0.3318,0.0,0.5719,0.0,0.5719,0.0,0.0,0.4281,0.3821,0.6179
1125903,0.1711,0.3951,0.0,0.3951,0.0456,0.0604,0.3277,0.0,0.5784,0.0,0.5784,0.0,0.0,0.4216,0.3756,0.6244
1125904,0.1679,0.3999,0.0,0.3999,0.0482,0.0619,0.3221,0.0,0.5817,0.0,0.5817,0.0,0.0,0.4183,0.3723,0.6277
1125905,0.1702,0.3929,0.0,0.3929,0.0462,0.0608,0.3298,0.0,0.5762,0.0,0.5762,0.0,0.0,0.4238,0.376,0.624
1125906,0.1653,0.377,0.0,0.377,0.0436,0.0624,0.3516,0.0,0.5693,0.0,0.5693,0.0,0.0,0.4307,0.3802,0.6198
1125907,0.1689,0.3855,0.0,0.3855,0.0484,0.0617,0.3355,0.0,0.5756,0.0,0.5756,0.0,0.0,0.4244,0.379,0.621
1125908,0.1457,0.481,0.0,0.481,0.0494,0.0675,0.2563,0.0,0.6507,0.0,0.6507,0.0,0.0,0.3493,0.3136,0.6864
1125909,0.1615,0.3929,0.0,0.3929,0.0573,0.0646,0.3237,0.0,0.5804,0.0,0.5804,0.0,0.0,0.4196,0.3765,0.6235
1125910,0.1469,0.4616,0.0,0.4616,0.049,0.0681,0.2744,0.0,0.63,0.0,0.63,0.0,0.0,0.37,0.3261,0.6739
1125911,0.1668,0.3969,0.0,0.3969,0.0522,0.0637,0.3205,0.0,0.5838,0.0,0.5838,0.0,0.0,0.4162,0.3725,0.6275
1125912,0.1674,0.3882,0.0,0.3882,0.0436,0.0611,0.3397,0.0,0.5744,0.0,0.5744,0.0,0.0,0.4256,0.3765,0.6235
1125913,0.1718,0.3917,0.0,0.3917,0.0458,0.06,0.3307,0.0,0.5747,0.0,0.5747,0.0,0.0,0.4253,0.3773,0.6227
1125914,0.1695,0.3858,0.0,0.3858,0.0537,0.062,0.329,0.0,0.573,0.0,0.573,0.0,0.0,0.427,0.3824,0.6176
1125915,0.1332,0.436,0.0,0.436,0.0929,0.0713,0.2666,0.0,0.6028,0.0,0.6028,0.0,0.0,0.3972,0.3495,0.6505
1125916,0.1712,0.3882,0.0,0.3882,0.0477,0.0607,0.3322,0.0,0.5739,0.0,0.5739,0.0,0.0,0.4261,0.3797,0.6203
